BASE_YM,CL_NM,TRRSRT_NM,TRRSRT_ADDR,SCORE_VALUE,MOP_CN,REGIST_DE
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,어린이,전시,아이,체험",20231129
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"면허증,자동차,피아노,아이,어린이",20231129
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,생각,20231129
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,전체,사슴,안전,아이",20231129
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,방문",20231128
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,피아노,기념품",20231128
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아기,20231128
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231128
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,피아노,기술,흐름,시간",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,한번,프로그램,아이,체험",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"연주,피아노,먹이,사슴,장소",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,유익,시간",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,유익",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"가족,시간,유익,스템프,추천",20231127
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,설명,연주,사슴,체험",20231126
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"방문,예정",20231126
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,시간,20231126
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"음악,볼거리,사슴,교통,체험",20231126
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,전시,설명",20231126
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,어린이,사슴,체험,아이",20231125
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231125
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,사슴",20231125
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"예약,리버",20231124
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아기,사슴,유익,당근,입장료",20231124
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"역사,흥미,자동차,박물관,아이",20231124
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,아들",20231124
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231124
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,자동차,아기,사슴,다양",20231123
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231123
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,먹이,경험,사슴,만족",20231123
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,체험",20231123
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"볼거리,아기,흥미,박물관",20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,자동차,시간,사슴,유익",20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,스탬프,아이,투어,체험",20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"교통안전,체험",20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,체험,구경",20231122
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,실외,만족,사용",20231121
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"유익,구성",20231121
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231121
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"조심,먹이,아기,사슴,기념품",20231121
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어린이,유익,다양,종류,아이",20231120
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"서울,아들,경주,옛날,관리",20231120
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,경험,구경,흥미,운전",20231120
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,아이,마지막,방문",20231120
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,사슴,전시물,노루,송아지",20231120
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어른,관람,관리,아이,체험",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,피아노,구경,그랜드,사슴",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,유익,20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,시간",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"주차,볼거리,공간",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"세계,피아노,경험,유발,중간",20231119
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,사슴,20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"세계,자동차,피아노,사슴,당근",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,구경,사슴,처음",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어른,자동차,유익,변천사,아이",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,방문",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,마지막,날씨,체험,교통안전",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"세계,연주,피아노,설명,옛날",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어른,피아노,연주,시간,설명",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,자동차,사슴,다양,아이",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"사슴,실내,매표소,탑승,미니",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,관심",20231118
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231117
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,시간,유익,영상,아이",20231117
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아들,개인,사장,다음,다양",20231116
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,구경",20231116
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231116
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"방문,체험,전시",20231115
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,카트,뱃지,스탬프,다양",20231114
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,피아노,자동차,사슴",20231114
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,야외,20231114
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,역사,유익,체험,관련",20231114
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,체험관,어린이,교통",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,구경",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"압도,자동차,체험",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,시간",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,관람",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,지휘,관심,아이,피아노",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,유익,관람",20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231113
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"고급,전시,시설,입구,흥미",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,경험",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"연주,역사,유익,피아노,공간",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"면허증,전시장,피아노,연주,시간",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,경험,거리,사슴,추천",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"종류,볼거리,다양",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"유익,아이,시간",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어른,전시품,체험,전시,다양",20231112
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"연주,전시관,역사,추천,특징",20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"힐링,전시장,피아노,연주,설명",20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,피아니스트,설명",20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,옛날",20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"상품,감사",20231111
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,가족,관람,전시관,관리",20231110
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,코스,20231110
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231110
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"가족,피아노,자동차,구경,종류",20231110
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"면허증,발급,자동차,남자,아이",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,마지막,사슴,체험,아기",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,오르골샵,시간,사장,기념품",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"면허증,자동차,공짜,카페,당근",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"관람,전시,관리,감상,아이",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,사랑",20231108
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231108
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,흥미,피아노",20231109
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"사슴,체험,레이싱",20231108
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"손자,시간",20231108
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,체험,마지막",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,시간,잠깐",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"유익,스탬프,설명,투어",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,피아노,시간",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,제주,관리,꽃사슴,유모차",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"세계,자동차,피아노,제주,구경",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"적극,추천",20231107
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,추천",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,자동차,사슴,전시,다양",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,아이,체험,교통안전",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아들,아빠",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,사슴,교통,안전,아이",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,조합",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,적극,영유아,추천,남아",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"피아노,말투,사슴,안전,청소년",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,피아노,호강",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,사슴,체험,추천,아이",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,옛날,전시,사진",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,한참",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231108
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"가까이,먹이,피아노,어린이,안전교육",20231106
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,아들,박물관",20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"연주,피아노,유익,주말,해설",20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,시간,전시,설명",20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"정원,사슴,내부,자동차,아이",20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,관람",20231105
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"스탬프,다양,화장실,투어,체험",20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,피아노,시간,피아노끼,최고",20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"면허증,스탬프,사진,투어",20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,자동차,사슴,다음,기대",20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,피아노,사슴,유아,체험",20231104
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,구경,20231103
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"아이,자동차,구경",20231103
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"힐링,유익,다양,자연,생각",20231103
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"어린이,평소,역사,유익,햇살",20231102
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"관광지,개인,최고,입장료,유료",20231102
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,피아노,종류,사슴,체험",20231101
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,아이,20231101
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,,20231101
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"자동차,비밀,엄마,아이,아빠",20231101
202311,공연전시,세계자동차박물관,제주 서귀포시 안덕면 중산간서로 1610,0,"먹이,사슴,방문,무료",20231101
202311,공연전시,아리랑공연장,제주 서귀포시 표선면 번영로 2564-21,0,집중,20231124
202311,공연전시,아리랑공연장,제주 서귀포시 표선면 번영로 2564-21,0,"흥미,컨텐츠",20231104
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,구성",20231130
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"빌리지,점보,코끼리,트레킹",20231130
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"아이,관람",20231127
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"고생,아가,작년,리모델링,트레킹",20231124
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,한국,직원,친절,공연",20231122
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"오늘,관리,코리끼,기분,도중",20231120
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"폐쇄,리모델링,기대,볼거리",20231119
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,,20231118
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,관람,처음,공연,아이",20231118
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,자리,체험",20231118
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,코끼리,20231117
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,바퀴,외국,사진,추억",20231116
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,,20231115
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"테마쇼,경험,바나나,단원,무표정",20231114
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,미안,데이트,친구,이색",20231114
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"아이,어른",20231113
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,생각",20231113
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,가까이",20231113
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,어른,시간,추천,아이",20231112
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"아이,집중,처음",20231112
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,시간,제주도,체험",20231110
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"흰색,보관,트레킹,공연",20231108
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"외국,제주도,체험",20231108
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"동남아,코끼리,제주도",20231108
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,,20231106
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,,20231105
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"아이,한국,동남아",20231105
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"가까이,즐거움,공연,아이,코끼리",20231105
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,친절",20231103
202311,공연전시,점보빌리지,제주 서귀포시 안덕면 평화로319번길 31-11,0,"코끼리,열정,신랑,흥미,공연",20231101
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,,20231129
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,신랑,20231129
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"방문,여행,제주,부모",20231127
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"박수,어른,제주,여행,공연",20231126
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,공연,20231125
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"기대,만족,관광,프로,감동",20231125
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"부모,작년,만족,공연,아이",20231124
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,,20231121
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"남녀노소,공간",20231119
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,,20231119
202311,공연전시,스카이워터쇼,제주 제주시 구좌읍 번영로 2172-80,0,"동영상,심리,촬영,방송,금지",20231119
