CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c1,관광지,산양곶자왈,제주특별자치도제주시 한경면 청수리 956-6,2023,01,104,21,17,17,16,8,11,14
c1,관광지,산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),2023,01,130,36,15,11,18,10,14,26
c1,관광지,산지천,제주특별자치도 제주시 건입동,2023,01,134,31,26,13,18,10,16,20
c1,관광지,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,2023,01,62,17,8,9,8,7,7,6
c1,관광지,산지항 옛터,제주특별자치도 제주시 연무정길 28 (건입동)일대,2023,01,37,6,6,6,5,3,4,7
c1,관광지,산천단,제주특별자치도 제주시 아라1동 392-3,2023,01,110,21,19,15,16,14,9,16
c1,관광지,산천단곰솔,제주특별자치도 제주시 516로 3041-24,2023,01,55,10,14,7,8,5,2,9
c1,관광지,산호레저,제주특별자치도 제주시 우도면 우도해안길 73,2023,01,45,8,10,7,6,2,4,8
c1,관광지,삼각봉,제주특별자치도 제주시 1100로 2070-61,2023,01,70,10,18,10,2,11,6,13
c1,관광지,삼다수숲길 지질트레일,제주특별자치도 제주시 조천읍 교래3길 98,2023,01,256,49,25,54,30,31,30,37
c1,관광지,삼매봉,제주특별자치도 서귀포시 남성로115번길 83,2023,01,82,19,12,16,12,9,4,10
c1,관광지,삼밭구석 & 동광리4·3희생자위령비,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,2023,01,43,5,8,7,4,7,5,7
c1,관광지,삼사석,제주특별자치도 제주시 화북1동 1380-1,2023,01,32,11,6,6,3,2,1,3
c1,관광지,삼성혈,제주특별자치도 제주시 삼성로 22,2023,01,210,45,28,31,37,24,25,20
c1,관광지,삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,2023,01,55,15,9,6,11,3,5,6
c1,관광지,삼양방파제,제주특별자치도 제주시 벌랑길,2023,01,40,11,4,5,3,4,5,8
c1,관광지,삼양해수욕장,제주특별자치도 제주시 삼양동,2023,01,233,41,27,29,38,22,30,46
c1,관광지,삼양해안도로,제주특별자치도 제주시 삼양2동,2023,01,50,11,7,6,8,3,10,5
c1,관광지,삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,2023,01,109,17,13,9,12,7,21,30
c1,관광지,삼화포구,제주특별자치도 제주시 서흘1길 26,2023,01,37,7,8,6,2,7,0,7
c1,관광지,상추자마을길,제주특별자치도 제주시 추자도 추자면,2023,01,31,5,7,3,5,2,4,5
c1,관광지,상추자포구,제주특별자치도 제주시 추자면 대서리,2023,01,24,3,6,1,4,2,4,4
c1,관광지,상추자항,제주특별자치도 제주시 추자면 추자로 39,2023,01,28,6,3,5,6,1,2,5
c1,관광지,상효원,제주특별자치도 서귀포시 산록남로 2847-37,2023,01,194,34,43,22,23,32,18,22
c1,관광지,새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,2023,01,4342,739,731,567,528,512,545,720
c1,관광지,새별헤이요목장,제주도 제주시 애월읍 봉성리 4554-20,2023,01,82,16,14,11,13,7,12,9
c1,관광지,새섬,제주특별자치도 서귀포시 남성중로 40,2023,01,216,48,31,20,31,24,19,43
c1,관광지,새시물,제주특별자치도 제주시 한림읍 상한로,2023,01,29,6,4,7,5,3,1,3
c1,관광지,새연교,제주특별자치도 서귀포시 서홍동 707-4,2023,01,629,118,106,91,69,73,84,88
c1,관광지,샘이오름,제주특별자치도 제주시 조천읍 516로,2023,01,34,6,3,11,5,1,3,5
c1,관광지,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675,2023,01,416,78,68,66,61,47,45,51
c1,관광지,생이기정,제주특별자치도 제주시 한경면 용수리 산 60,2023,01,125,22,16,22,17,14,19,15
c1,관광지,샤이니숲길,제주특별자치도 제주시 조천읍 교래리 719-10,2023,01,213,39,31,38,20,21,24,40
c1,관광지,서건도,제주특별자치도 서귀포시 강정동 산 1,2023,01,150,24,24,25,19,14,25,19
c1,관광지,서광리 곶자왈생태탐방로,서귀포시 안덕면 서광리 산6-1,2023,01,112,26,17,18,10,14,10,17
c1,관광지,서광승마장,제주특별자치도 서귀포시 안덕면 녹차분재로 239,2023,01,129,17,27,20,16,8,16,25
c1,관광지,서귀다원,제주특별자치도 서귀포시 상효동 산 118,2023,01,641,128,96,68,71,91,82,105
c1,관광지,서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11,2023,01,60,11,13,6,9,5,4,12
c1,관광지,서귀포 궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,2023,01,71,13,17,5,11,4,8,13
c1,관광지,서귀포 다이브센터,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13 2층,2023,01,62,15,14,6,11,3,9,4
c1,관광지,서귀포 하영올레,제주특별자치도 서귀포시 중앙로 105,2023,01,278,51,35,52,34,40,35,31
c1,관광지,서귀포농업기술센터 제주농업생태원,제주특별자치도 서귀포시 남원읍 중산간동로 7413,2023,01,96,18,20,12,16,5,10,15
c1,관광지,서귀포시립기당미술관,제주특별자치도 서귀포시 남성중로153번길 15,2023,01,99,14,18,18,16,12,9,12
c1,관광지,서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,2023,01,771,122,160,160,89,84,67,89
c1,관광지,서귀포의료원,제주특별자치도 서귀포시 장수로 47,2023,01,63,15,4,10,10,8,4,12
c1,관광지,서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882,2023,01,119,25,24,6,15,17,14,18
c1,관광지,서귀포잠수함(대국해저관광),"제주특별자치도 서귀포시 남성중로 40 (서홍동, 유람선매표소) 서귀포잠수함",2023,01,496,89,79,68,59,72,54,75
c1,관광지,서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,2023,01,297,63,54,39,34,39,35,33
c1,관광지,서귀포층패류화석산지,제주특별자치도 서귀포시 남성중로 43,2023,01,92,17,13,14,15,13,3,17
c1,관광지,서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271,2023,01,502,78,87,73,50,71,56,87
c1,관광지,서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,2023,01,287,63,42,37,44,35,22,44
c1,관광지,서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14,2023,01,251,55,38,25,45,30,25,33
c1,관광지,서귀포해안,제주특별자치도 서귀포시 서호동,2023,01,49,9,8,4,7,8,4,9
c1,관광지,서복전시관,제주특별자치도 서귀포시 칠십리로 156-8,2023,01,101,21,14,13,9,13,11,20
c1,관광지,서부두명품횟집거리,제주특별자치도 제주시 서부두길 16,2023,01,99,25,9,17,12,9,9,18
c1,관광지,서영아리오름 / 용와이오름,제주특별자치도 서귀포시 안덕면 상천리 산22,2023,01,77,16,10,13,8,10,4,16
c1,관광지,서우봉,제주특별자치도 제주시 조천읍 함덕리 169-1,2023,01,294,71,51,31,39,37,25,40
c1,관광지,서중천탐방로,제주특별자치도 서귀포시 남원읍 서성로 755,2023,01,65,15,12,14,6,5,5,8
c1,관광지,서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243,2023,01,183,32,25,29,33,20,20,24
c1,관광지,선녀와나무꾼,제주특별자치도 제주시 조천읍 선교로 267,2023,01,552,109,82,86,65,74,48,88
c1,관광지,선운정사,제주특별자치도 제주시 애월읍 구몰동길 65,2023,01,300,43,46,50,39,37,34,51
c1,관광지,선족이오름(알선족이),제주특별자치도 제주시 구좌읍 송당리 산 140-2,2023,01,37,8,4,6,3,3,3,10
c1,관광지,선흘1리,제주특별자치도 제주시 조천읍 중산간동로 1280,2023,01,96,27,11,11,13,7,7,20
c1,관광지,설쿰바당,제주특별자치도 서귀포시 안덕면 사계리,2023,01,63,12,13,3,13,8,4,10
c1,관광지,섬생이,제주특별자치도 제주시 추자면 신양리 산 87,2023,01,31,5,9,1,7,2,3,4
c1,관광지,섬속의섬우도렌트,제주특별자치도 제주시 우도면 우도해안길 84-2,2023,01,75,14,16,11,11,5,7,11
c1,관광지,섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,2023,01,3082,568,562,383,428,358,315,468
c1,관광지,섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1618,2023,01,185,35,25,39,21,33,13,19
c1,관광지,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,2023,01,112,20,16,9,21,12,8,26
c1,관광지,성널오름 (성판악),제주특별자치도 서귀포시 남원읍 신례리,2023,01,119,21,20,13,13,20,12,20
c1,관광지,성불오름,제주 제주시 구좌읍 중산간동로 2532,2023,01,109,27,16,9,12,13,14,18
c1,관광지,성산 유채꽃재배단지,제주특별자치도 서귀포시 성산읍 일출로,2023,01,214,49,42,30,27,19,22,25
c1,관광지,성산~세화 해안도로,제주특별자치도 서귀포시 성산읍 해맞이해안로 2636,2023,01,102,15,22,13,11,15,7,19
c1,관광지,성산오조리해안,제주특별자치도 거쉬포시 성산읍 한도로,2023,01,99,12,21,11,13,14,11,17
c1,관광지,성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,2023,01,7101,1214,1173,917,837,781,809,1370
c1,관광지,성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,2023,01,67,8,17,8,7,13,6,8
c1,관광지,성산포항,서귀포시 성산읍 성산등용로 130-21,2023,01,174,34,29,24,13,15,29,30
c1,관광지,성산항,제주특별자치도 서귀포시 성산읍 성산등용로 129-21,2023,01,197,33,39,28,17,21,30,29
c1,관광지,성읍녹차마을,제주특별자치도 서귀포시 표선면 중산간동로 4778,2023,01,140,27,18,20,14,21,21,19
c1,관광지,성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650,2023,01,216,36,35,27,36,23,26,33
c1,관광지,성읍목장,제주특별자치도 서귀포시 표선면 성읍리 1734,2023,01,62,9,12,9,8,4,7,13
c1,관광지,성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,2023,01,527,102,82,77,73,71,49,73
c1,관광지,성읍승마장,제주특별자치도 서귀포시 표선면 번영로 2650,2023,01,69,10,21,6,5,12,8,7
c1,관광지,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,2023,01,679,137,92,106,83,71,80,110
c1,관광지,성클라라수도원 금악성당,제주시 한림읍 금악북로 320,2023,01,176,31,25,19,21,31,13,36
c1,관광지,섶섬(서귀포해양도립공원),제주특별자치도 서귀포시 마소물로,2023,01,110,17,18,13,19,5,16,22
c1,관광지,세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,2023,01,92,19,11,13,18,8,11,12
c1,관광지,세계자동차 & 피아노박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,2023,01,258,53,46,33,27,30,23,46
c1,관광지,세계조가비박물관,제주특별자치도 서귀포시 태평로 284,2023,01,94,7,19,11,19,12,7,19
c1,관광지,세리월드 테마파크,제주특별자치도 서귀포시 법환상로2번길 97-13,2023,01,225,50,38,28,32,22,24,31
c1,관광지,세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,2023,01,60,14,8,9,2,9,5,13
c1,관광지,세미오름(샘이오름),제주특별자치도 제주시 조천읍 대흘리 산 27-8,2023,01,42,8,8,3,5,4,6,8
c1,관광지,세인트포골프장,제주특별자치도 제주시 구좌읍 선유로 445-55,2023,01,46,9,10,6,4,3,5,9
c1,관광지,세화소품관,제주특별자치도 제주시 구좌읍 해맞이해안로 1422-3,2023,01,66,16,14,7,7,9,5,8
c1,관광지,세화항,제주특별자치도 제주시 구좌읍 세화리,2023,01,53,9,8,10,6,6,6,8
c1,관광지,세화해변,제주특별자치도 제주시 구좌읍 해녀박물관길 27,2023,01,965,179,150,123,119,126,120,148
c1,관광지,세화해안도로,제주특별자치도 제주시 구좌읍 구좌로,2023,01,67,14,4,12,9,8,5,15
c1,관광지,소남머리,제주특별자치도 서귀포시 칠십리로 145,2023,01,40,7,6,4,8,6,4,5
c1,관광지,소라의성,제주특별자치도 서귀포시 칠십리로214번길 17-17,2023,01,130,26,23,18,23,15,10,15
c1,관광지,소병악 (족은오름),제주특별자치도 서귀포시 안덕면 상창리 산 2-1,2023,01,41,10,6,4,6,7,4,4
c1,관광지,소수산봉(족은물뫼),제주특별자치도 서귀포시 성산읍 고성리 887,2023,01,42,11,7,1,8,8,5,2
c1,관광지,소암현중화기념관,제주특별자치도 서귀포시 소암로 15,2023,01,77,15,16,7,10,8,8,13
c1,관광지,소인국테마파크,제주특별자치도 서귀포시 안덕면 중산간서로 1878,2023,01,431,85,60,59,60,65,46,56
c1,관광지,소정방폭포,제주특별자치도 서귀포시 칠십리로214번길 17-17,2023,01,90,14,12,14,11,17,9,13
c1,관광지,소천지,제주특별자치도 서귀포시 칠십리로485번길 2,2023,01,363,68,55,48,45,54,35,58
c1,관광지,손방둥이,제주특별자치도 제주시 진군남2길 10-4 101호 손방둥이,2023,01,30,9,5,3,4,2,4,3
c1,관광지,손지오름,제주특별자치도 제주시 구좌읍 종달리 산 52,2023,01,75,14,9,13,10,14,8,7
c1,관광지,솔담한방병원,제주특별자치도 제주시 1100로 3055,2023,01,69,22,9,11,11,4,6,6
c1,관광지,솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,2023,01,62,18,8,8,9,5,4,10
c1,관광지,송계순집터,제주특별자치도 서귀포시 대정읍 안성리 1681-1,2023,01,28,7,6,4,2,4,1,4
c1,관광지,송당리,제주특별자치도 제주시 구좌읍 중산간동로 2218-3,2023,01,103,14,23,15,16,16,7,12
c1,관광지,송당본향당,제주특별자치도 제주시 구좌읍 송당리,2023,01,93,21,14,11,8,11,11,17
c1,관광지,송당승마장,제주특별자치도 제주시 구좌읍 번영로 2015,2023,01,344,62,60,48,48,41,30,55
c1,관광지,송령이골,제주특별자치도 서귀포시 남원읍 한신로143번길 99,2023,01,50,8,6,11,7,5,3,10
c1,관광지,송악산 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 서귀포시 대정읍 송악관광로 421-1,2023,01,1078,188,184,148,147,136,92,183
c1,관광지,송악산 진지동굴,제주특별자치도 서귀포시 대정읍 상모리,2023,01,208,34,43,24,35,24,17,31
c1,관광지,송악산둘레길,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,2023,01,149,28,26,19,26,18,10,22
c1,관광지,송악카트체험장,제주특별자치도 서귀포시 대정읍 송악관광로 404,2023,01,54,15,6,5,8,9,2,9
c1,관광지,송악힐링풋스킨,제주특별자치도 서귀포시 대정읍 송악관광로 399,2023,01,51,7,11,3,13,4,7,6
c1,관광지,송죽사터,제주특별자치도 서귀포시 대정읍 안성리,2023,01,23,3,4,5,1,2,2,6
c1,관광지,쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128,2023,01,3381,613,642,452,379,402,380,513
c1,관광지,쇠소깍제트,제주특별자치도 서귀포시 쇠소깍로 151-8 (하효동),2023,01,122,27,19,20,19,12,10,15
c1,관광지,쇠소깍해변,제주특별자치도 서귀포시 하효동,2023,01,208,43,29,26,34,24,20,32
c1,관광지,쇠와꽃 승마장,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 88-17,2023,01,127,16,26,21,17,9,18,20
c1,관광지,수목원테마공원(야시장길&LED공원),제주특별자치도 제주시 은수길 69,2023,01,153,23,24,23,17,19,21,26
c1,관광지,수목원테마파크,제주특별자치도 제주시 은수길 69 (연동),2023,01,285,43,57,44,34,32,33,42
c1,관광지,수산저수지,제주특별자치도 제주시 애월읍 수산리 1,2023,01,94,24,10,14,15,12,7,12
c1,관광지,수악 (물오름),제주특별자치도 서귀포시 남원읍 516로 1042,2023,01,65,13,8,7,10,8,8,11
c1,관광지,수월봉,제주특별자치도 제주시 한경면 고산리 3760,2023,01,1046,206,188,133,147,122,114,136
c1,관광지,수월봉 지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,2023,01,972,192,145,122,126,102,139,146
c1,관광지,수월이못,제주특별자치도 서귀포시 대정읍 안성리 1747,2023,01,42,9,6,6,3,4,3,11
c1,관광지,순례자의교회,제주특별자치도 제주시 한경면 일주서로 3960-24,2023,01,271,47,44,25,40,28,32,55
c1,관광지,숨도(석부작박물관),제주특별자치도 서귀포시 일주동로 8941 (호근동),2023,01,242,36,51,22,29,39,25,40
c1,관광지,숫모르편백나무숲길,제주특별자치도 제주시 516로 2596,2023,01,119,19,20,23,10,15,13,19
c1,관광지,쉬리의언덕,제주특별자치도 서귀포시 중문관광로72번길 114,2023,01,167,29,19,20,30,14,23,32
c1,관광지,쉼터마을 유수암리 농어촌체험마을,제주특별자치도 제주시 애월읍 유수암평화길 14,2023,01,65,16,9,7,9,7,7,10
c1,관광지,스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930,2023,01,368,71,71,51,51,40,35,49
c1,관광지,스위트몽키,제주특별자치도 제주시 한경면 산양6길 6-9,2023,01,110,16,19,12,15,10,10,28
c1,관광지,스위트호텔 아로마,제주특별자치도 서귀포시 중문관광로72번길 67,2023,01,60,13,9,11,4,6,7,10
c1,관광지,스쿠버스쿨,제주특별자치도 제주시 서해안로 301,2023,01,42,5,6,4,7,4,8,8
c1,관광지,스타빌,제주특별자치도 서귀포시 안덕면 광평로 34-154,2023,01,101,16,22,13,17,10,8,15
c1,관광지,스프링데일CC,제주특별자치도 서귀포시 남원읍 서성로 459번지,2023,01,75,15,9,18,10,12,2,9
c1,관광지,시크릿가든촬영지,제주특별자치도 서귀포시 중문관광로 198 (중문동),2023,01,125,27,16,22,19,20,9,12
c1,관광지,신대산전망대,제주특별자치도 제주시 추자면 예초리,2023,01,40,9,6,3,3,4,2,13
c1,관광지,신대해안,제주특별자치도 제주시 추자면 예초리 77,2023,01,23,4,7,1,3,1,4,3
c1,관광지,신도포구,제주특별자치도 서귀포시 대정읍 신도리,2023,01,48,16,9,3,4,6,1,9
c1,관광지,신비의도로,제주특별자치도 제주시 1100로 2894-63,2023,01,425,85,71,54,38,62,46,69
c1,관광지,신비의도로카트체험장,제주특별자치도 제주시 노형동 187-3,2023,01,132,18,23,32,13,19,13,14
c1,관광지,신산공원,제주특별자치도 제주시 신산로 92-12,2023,01,81,14,18,9,11,11,6,12
c1,관광지,신산신양해안도로 (해산물),제주특별자치도 서귀포시 성산읍 고성리,2023,01,58,13,14,7,8,4,3,9
c1,관광지,신산환해장성,제주특별자치도 서귀포시 성산읍 신산리,2023,01,53,5,17,8,7,5,5,6
c1,관광지,신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107,2023,01,141,27,18,21,15,15,24,21
c1,관광지,신양포구,제주특별자치도 서귀포시 성산읍 고성리,2023,01,44,10,9,4,4,5,2,10
c1,관광지,신양항(하추자항),제주특별자치도 제주시 추자면 신양리,2023,01,35,5,10,5,6,1,0,8
c1,관광지,신양해안도로,제주특별자치도 서귀포시 성산읍 신고로,2023,01,63,11,11,3,9,9,8,12
c1,관광지,신엄포구,제주특별자치도 제주시 애월읍 애월해안로,2023,01,43,8,7,4,9,5,3,7
c1,관광지,신창~차귀해안도로,제주특별자치도 제주시 한경면 한경해안로 470,2023,01,207,33,26,34,26,34,28,26
c1,관광지,신창리포구,제주특별자치도 제주시 한경면 신창리,2023,01,47,9,6,14,6,4,4,4
c1,관광지,신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,2023,01,625,107,116,92,90,75,62,83
c1,관광지,신천리 벽화마을,제주특별자치도 서귀포시 성산읍 신천리,2023,01,101,11,24,14,13,16,9,14
c1,관광지,신천리(용궁올레),제주특별자치도 서귀포시 표선면 신천리,2023,01,70,18,8,10,10,8,6,10
c1,관광지,신풍리 밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39,2023,01,86,21,14,11,7,13,7,13
c1,관광지,신화워터파크,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2023,01,154,27,29,15,16,24,19,24
c1,관광지,신화테마파크,서귀포시 안덕면 신화역사로304번길 98,2023,01,395,76,85,59,46,35,41,53
c1,관광지,신효 생활개선회,제주특별자치도 서귀포시 효돈순환로 44,2023,01,65,15,14,10,8,7,5,6
c1,관광지,신효베스트마을,제주특별자치도 서귀포시 일주동로 8190,2023,01,68,13,7,15,13,8,4,8
c1,관광지,신흥2리 동백마을,제주특별자치도 서귀포시 남원읍 한신로531번길 22-1,2023,01,294,48,44,39,38,38,34,53
c1,관광지,신흥리 동백 & 향나무길,제주특별자치도 서귀포시 남원읍 수망리 59,2023,01,104,30,13,13,6,13,10,19
c1,관광지,심헌갤러리,제주특별자치도 제주시 아란14길 3,2023,01,67,11,15,10,11,7,5,8
c1,관광지,싱계물 공원,제주 제주시 한경면 신창리 1322-1,2023,01,253,48,43,33,21,37,25,46
c1,관광지,쌍용굴(한림공원),제주특별자치도 제주시 한림읍 한림로 300,2023,01,97,23,8,15,14,12,7,18
c1,관광지,썬플라워의원,제주특별자치도 제주시 한림읍 금능남로 127,2023,01,56,13,8,5,4,8,6,12
c1,관광지,씨에스호텔 프라이빗스파,제주특별자치도 서귀포시 중문관광로 198,2023,01,94,16,25,8,11,9,11,14
c1,관광지,아끈다랑쉬,제주특별자치도 제주시 구좌읍 세화리 2593,2023,01,213,37,30,19,36,41,24,26
c1,관광지,아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46,2023,01,314,62,47,51,44,35,24,51
c1,관광지,아라고나이트 온천(디아넥스호텔),제주특별자치도 서귀포시 안덕면 산록남로762번길 71,2023,01,422,85,77,40,63,47,48,62
c1,관광지,아라리오뮤지엄동문모텔1,제주특별자치도 제주시 산지로 37-5,2023,01,41,11,4,4,8,6,1,7
c1,관광지,아라리오뮤지엄동문모텔2,제주특별자치도 제주시 산지로 23,2023,01,46,6,9,2,3,11,6,9
c1,관광지,아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,2023,01,97,19,13,12,9,9,10,25
c1,관광지,아르떼뮤지엄,제주특별자치도 제주시 애월읍 어림비로 478,2023,01,294,55,49,37,44,41,29,39
c1,관광지,아름다운피부과,"제주특별자치도 제주시 도령로 5 명은빌딩 2,3,5,7층",2023,01,75,15,9,8,12,7,10,14
c1,관광지,아부오름,제주특별자치도 제주시 구좌읍 송당리 산 164-1,2023,01,1011,164,170,143,138,119,121,156
c1,관광지,아이리스촬영지(하얀등대),제주특별자치도 서귀포시 표선면,2023,01,99,21,11,14,14,9,9,21
c1,관광지,아이스뮤지엄,제주특별자치도 제주시 은수길 69,2023,01,513,94,83,82,59,69,53,73
c1,관광지,아일랜드에프,"제주특별자치도 서귀포시 성산읍 성산등용로 112-7, 2층",2023,01,58,9,14,5,6,3,8,13
c1,관광지,아침미소목장,제주특별자치도 제주시 첨단동길 160-20,2023,01,270,58,49,38,34,29,17,45
c1,관광지,아침한의원,제주특별자치도 제주시 한림읍 한림중앙로 31,2023,01,49,7,10,11,7,4,2,8
c1,관광지,아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,2023,01,912,153,176,122,113,118,83,147
c1,관광지,아프리카박물관,제주특별자치도 서귀포시 이어도로 49,2023,01,232,37,47,31,32,25,27,33
c1,관광지,아홉굿마을 낙천리 농어촌체험마을,한경면 낙수로 97,2023,01,66,12,10,5,12,9,9,9
c1,관광지,"안녕, 상이 친구들",제주특별자치도 제주시 아란7길 47,2023,01,36,10,7,2,6,4,2,5
c1,관광지,안덕계곡,제주특별자치도 서귀포시 안덕면 일주서로 1524,2023,01,292,51,30,53,35,38,31,54
c1,관광지,안덕면 사계어촌계,제주특별자치도 서귀포시 안덕면 형제해안로 20,2023,01,88,11,16,15,12,11,11,12
c1,관광지,안돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-2,2023,01,259,47,41,32,41,35,28,35
c1,관광지,"안세미 (명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,2023,01,46,10,10,2,6,5,6,7
c1,관광지,알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 1670,2023,01,247,49,48,47,29,26,16,32
c1,관광지,"알밤(알바매기, 알밤오름)",제주특별자치도 제주시 조천읍 선흘남4길 229,2023,01,43,12,4,3,5,7,5,7
c1,관광지,알오름(성산읍),제주특별자치도 서귀포시 성산읍 시흥상동로,2023,01,73,9,20,8,5,10,8,13
c1,관광지,알오름(표선면),제주특별자치도 서귀포시 표선면 토산리 산 11,2023,01,95,16,16,12,16,11,3,21
c1,관광지,알작지해변,제주특별자치도 제주시 테우해안로 60,2023,01,160,31,31,19,29,22,10,18
c1,관광지,알제이,제주특별자치도 제주시 한경면 고산로 13-4 2F,2023,01,60,14,17,7,4,5,6,7
c1,관광지,알진오름(안친오름),제주특별자치도 제주시 구좌읍 송당리 880-1,2023,01,65,16,12,11,5,6,6,9
c1,관광지,알프스승마장포니,제주특별자치도 서귀포시 표선면 서성일로 73,2023,01,82,20,14,8,7,17,6,10
c1,관광지,앙데팡당,제주특별자치도 제주시 애월읍 신엄안3길 136-5,2023,01,76,13,18,9,4,11,6,15
c1,관광지,앙리젤,제주특별자치도 제주시 노형12길 23,2023,01,44,11,10,6,8,0,4,5
c1,관광지,애월 하물,제주특별자치도 제주시 애월읍 애월로11길 6,2023,01,79,14,12,11,10,12,8,12
c1,관광지,애월 한담 카약,제주 제주시 애월읍 애월로1길 25,2023,01,90,11,19,12,10,12,8,18
c1,관광지,애월스쿠버다이빙스쿨,제주특별자치도 제주시 애월읍 애월로13길 45,2023,01,59,14,14,9,3,5,4,10
c1,관광지,애월연대,제주특별자치도 제주시 애월읍 애월리 1975,2023,01,33,9,4,4,4,4,2,6
c1,관광지,애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,2023,01,1448,245,250,180,213,205,135,220
c1,관광지,애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,2023,01,772,138,133,107,99,119,73,103
c1,관광지,애월환해장성,제주특별자치도 제주시 애월읍 애월로3길 60,2023,01,68,10,13,7,10,9,7,12
c1,관광지,액트(AC.lll.T) 볼링장,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2023,01,53,12,7,9,8,4,3,10
c1,관광지,액티브파크,제주특별자치도 제주시 한림읍 금능남로 76,2023,01,351,68,51,45,38,47,31,71
c1,관광지,약천사,제주특별자치도 서귀포시 이어도로 293-28,2023,01,387,71,60,46,50,39,54,67
c1,관광지,약천사 템플스테이,제주특별자치도 서귀포시 이어도로 293-28 (대포동),2023,01,86,19,15,7,14,10,8,13
c1,관광지,어리목계곡,제주특별자치도 제주시 1100로 2070-61,2023,01,96,19,20,14,14,10,8,11
c1,관광지,어린이교통공원,제주특별자치도 제주시 명림로 437 (봉개동 4.3 공원 맞은편),2023,01,106,18,18,11,12,17,10,20
c1,관광지,어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),2023,01,593,104,88,63,95,74,60,109
c1,관광지,어영공원,제주특별자치도 제주시 서해안로 452 (맞은편 공원),2023,01,113,19,22,17,8,16,13,18
c1,관광지,엄바위장승,제주특별자치도 제주시 추자면 예초리 332,2023,01,33,7,9,2,5,3,3,4
c1,관광지,엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192,2023,01,346,69,45,52,58,30,45,47
c1,관광지,엉또폭포,제주특별자치도 서귀포시 염돈로 121-8 (강정동),2023,01,327,51,24,31,46,89,48,38
c1,관광지,엉알해안,제주특별자치도 제주시 한경면 고산리 3427-33,2023,01,247,43,37,35,35,28,20,49
c1,관광지,엉알해안산책로,제주특별자치도 제주시 한경면 노을해안로 1143,2023,01,177,39,24,24,27,27,15,21
c1,관광지,에버리스 골프리조트,제주특별자치도 제주시 애월읍 평화로 1693-75,2023,01,47,13,8,4,6,10,1,5
